1731504447.000000, IBI
13.921875,0.718750
14.671875,0.750000
15.468750,0.796875
16.250000,0.781250
21.328125,0.609375
22.109375,0.781250
22.843750,0.734375
23.531250,0.687500
24.312500,0.781250
29.140625,0.671875
29.781250,0.640625
30.421875,0.640625
31.109375,0.687500
31.796875,0.687500
32.453125,0.656250
33.140625,0.687500
33.859375,0.718750
34.562500,0.703125
35.234375,0.671875
35.968750,0.734375
36.687500,0.718750
37.406250,0.718750
38.078125,0.671875
38.734375,0.656250
39.437500,0.703125
40.171875,0.734375
40.859375,0.687500
41.546875,0.687500
42.250000,0.703125
42.937500,0.687500
43.578125,0.640625
44.265625,0.687500
44.984375,0.718750
45.718750,0.734375
46.421875,0.703125
47.140625,0.718750
47.859375,0.718750
48.562500,0.703125
49.156250,0.593750
49.812500,0.656250
50.468750,0.656250
51.140625,0.671875
51.796875,0.656250
52.500000,0.703125
53.218750,0.718750
53.937500,0.718750
54.640625,0.703125
55.359375,0.718750
56.078125,0.718750
56.734375,0.656250
57.406250,0.671875
58.093750,0.687500
58.796875,0.703125
59.468750,0.671875
60.171875,0.703125
60.890625,0.718750
61.578125,0.687500
62.234375,0.656250
62.906250,0.671875
63.625000,0.718750
1731504447.000000, IBI
13.921875,0.718750
14.671875,0.750000
15.468750,0.796875
16.250000,0.781250
21.328125,0.609375
22.109375,0.781250
22.843750,0.734375
23.531250,0.687500
24.312500,0.781250
29.140625,0.671875
29.781250,0.640625
30.421875,0.640625
31.109375,0.687500
31.796875,0.687500
32.453125,0.656250
33.140625,0.687500
33.859375,0.718750
34.562500,0.703125
35.234375,0.671875
35.968750,0.734375
36.687500,0.718750
37.406250,0.718750
38.078125,0.671875
38.734375,0.656250
39.437500,0.703125
40.171875,0.734375
40.859375,0.687500
41.546875,0.687500
42.250000,0.703125
42.937500,0.687500
64.296875,0.671875
64.953125,0.656250
65.656250,0.703125
66.390625,0.734375
67.093750,0.703125
67.750000,0.656250
68.468750,0.718750
69.171875,0.703125
69.859375,0.687500
70.546875,0.687500
71.250000,0.703125
71.953125,0.703125
72.609375,0.656250
73.312500,0.703125
74.015625,0.703125
74.671875,0.656250
75.343750,0.671875
76.031250,0.687500
76.750000,0.718750
77.437500,0.687500
78.125000,0.687500
78.796875,0.671875
79.515625,0.718750
80.187500,0.671875
80.875000,0.687500
81.578125,0.703125
82.281250,0.703125
82.937500,0.656250
83.656250,0.718750
84.375000,0.718750
43.578125,0.640625
44.265625,0.687500
44.984375,0.718750
45.718750,0.734375
46.421875,0.703125
47.140625,0.718750
47.859375,0.718750
48.562500,0.703125
49.156250,0.593750
49.812500,0.656250
50.468750,0.656250
51.140625,0.671875
51.796875,0.656250
52.500000,0.703125
53.218750,0.718750
53.937500,0.718750
54.640625,0.703125
55.359375,0.718750
56.078125,0.718750
56.734375,0.656250
57.406250,0.671875
58.093750,0.687500
58.796875,0.703125
59.468750,0.671875
60.171875,0.703125
60.890625,0.718750
61.578125,0.687500
62.234375,0.656250
62.906250,0.671875
63.625000,0.718750
85.093750,0.718750
85.750000,0.656250
86.437500,0.687500
87.140625,0.703125
87.796875,0.656250
88.437500,0.640625
89.125000,0.687500
89.875000,0.750000
90.578125,0.703125
91.281250,0.703125
92.015625,0.734375
92.781250,0.765625
93.500000,0.718750
94.234375,0.734375
94.984375,0.750000
95.703125,0.718750
96.375000,0.671875
97.078125,0.703125
97.781250,0.703125
98.484375,0.703125
99.171875,0.687500
99.875000,0.703125
100.578125,0.703125
101.296875,0.718750
102.000000,0.703125
102.718750,0.718750
103.484375,0.765625
104.187500,0.703125
104.875000,0.687500
105.578125,0.703125
64.296875,0.671875
64.953125,0.656250
65.656250,0.703125
66.390625,0.734375
67.093750,0.703125
67.750000,0.656250
68.468750,0.718750
69.171875,0.703125
69.859375,0.687500
70.546875,0.687500
71.250000,0.703125
71.953125,0.703125
72.609375,0.656250
73.312500,0.703125
74.015625,0.703125
74.671875,0.656250
75.343750,0.671875
76.031250,0.687500
76.750000,0.718750
77.437500,0.687500
78.125000,0.687500
78.796875,0.671875
79.515625,0.718750
80.187500,0.671875
80.875000,0.687500
81.578125,0.703125
82.281250,0.703125
82.937500,0.656250
83.656250,0.718750
84.375000,0.718750
106.296875,0.718750
106.968750,0.671875
107.625000,0.656250
108.343750,0.718750
109.078125,0.734375
109.812500,0.734375
110.515625,0.703125
